,timestamp,open,volume,low,close,high
0,1613710800,26.790000915527344,0,26.780000686645508,26.790000915527344,26.790000915527344
1,1613710860,26.790000915527344,12,26.790000915527344,26.790000915527344,26.795000076293945
2,1613710920,26.795000076293945,21,26.795000076293945,26.795000076293945,26.795000076293945
3,1613710980,26.795000076293945,50,26.780000686645508,26.780000686645508,26.809999465942383
4,1613711040,26.780000686645508,14,26.780000686645508,26.78499984741211,26.78499984741211
5,1613711100,26.780000686645508,16,26.770000457763672,26.770000457763672,26.780000686645508
6,1613711160,26.774999618530273,12,26.774999618530273,26.795000076293945,26.795000076293945
7,1613711220,26.799999237060547,27,26.795000076293945,26.799999237060547,26.809999465942383
8,1613711280,26.795000076293945,8,26.795000076293945,26.795000076293945,26.80500030517578
9,1613711340,26.795000076293945,12,26.774999618530273,26.774999618530273,26.795000076293945
10,1613711400,26.774999618530273,8,26.774999618530273,26.790000915527344,26.790000915527344
11,1613711460,26.790000915527344,5,26.790000915527344,26.799999237060547,26.80500030517578
12,1613711520,26.80500030517578,18,26.799999237060547,26.80500030517578,26.809999465942383
13,1613711580,26.809999465942383,20,26.80500030517578,26.815000534057617,26.81999969482422
14,1613711640,26.815000534057617,13,26.815000534057617,26.81999969482422,26.81999969482422
15,1613711700,26.815000534057617,16,26.80500030517578,26.80500030517578,26.815000534057617
16,1613711760,26.799999237060547,22,26.795000076293945,26.799999237060547,26.80500030517578
17,1613711820,26.80500030517578,2,26.80500030517578,26.80500030517578,26.80500030517578
18,1613711880,26.80500030517578,8,26.80500030517578,26.80500030517578,26.809999465942383
19,1613711940,26.795000076293945,5,26.795000076293945,26.799999237060547,26.799999237060547
20,1613712000,26.80500030517578,23,26.795000076293945,26.795000076293945,26.80500030517578
21,1613712060,26.795000076293945,56,26.78499984741211,26.78499984741211,26.795000076293945
22,1613712120,26.795000076293945,10,26.795000076293945,26.80500030517578,26.80500030517578
23,1613712180,26.80500030517578,17,26.80500030517578,26.80500030517578,26.815000534057617
24,1613712240,26.799999237060547,7,26.795000076293945,26.799999237060547,26.799999237060547
25,1613712300,26.795000076293945,7,26.78499984741211,26.78499984741211,26.795000076293945
26,1613712360,26.790000915527344,7,26.780000686645508,26.780000686645508,26.790000915527344
27,1613712420,26.78499984741211,1,26.78499984741211,26.78499984741211,26.78499984741211
28,1613712480,26.78499984741211,11,26.770000457763672,26.774999618530273,26.78499984741211
29,1613712540,26.774999618530273,9,26.774999618530273,26.774999618530273,26.780000686645508
30,1613712600,26.774999618530273,89,26.7549991607666,26.764999389648438,26.78499984741211
31,1613712660,26.774999618530273,31,26.770000457763672,26.795000076293945,26.795000076293945
32,1613712720,26.795000076293945,67,26.795000076293945,26.809999465942383,26.815000534057617
33,1613712780,26.799999237060547,9,26.799999237060547,26.799999237060547,26.799999237060547
34,1613712840,26.795000076293945,22,26.790000915527344,26.790000915527344,26.795000076293945
35,1613712900,26.795000076293945,13,26.790000915527344,26.80500030517578,26.809999465942383
36,1613712960,26.80500030517578,8,26.799999237060547,26.80500030517578,26.80500030517578
37,1613713020,26.80500030517578,7,26.80500030517578,26.809999465942383,26.809999465942383
38,1613713080,26.81999969482422,90,26.815000534057617,26.850000381469727,26.854999542236328
39,1613713140,26.844999313354492,58,26.84000015258789,26.844999313354492,26.860000610351562
40,1613713200,26.844999313354492,72,26.825000762939453,26.834999084472656,26.854999542236328
41,1613713260,26.834999084472656,20,26.81999969482422,26.825000762939453,26.834999084472656
42,1613713320,26.81999969482422,6,26.815000534057617,26.81999969482422,26.81999969482422
43,1613713380,26.81999969482422,16,26.815000534057617,26.81999969482422,26.825000762939453
44,1613713440,26.825000762939453,13,26.825000762939453,26.825000762939453,26.834999084472656
45,1613713500,26.829999923706055,17,26.825000762939453,26.834999084472656,26.844999313354492
46,1613713560,26.829999923706055,34,26.809999465942383,26.829999923706055,26.829999923706055
47,1613713620,26.829999923706055,32,26.815000534057617,26.84000015258789,26.84000015258789
48,1613713680,26.844999313354492,27,26.84000015258789,26.844999313354492,26.850000381469727
49,1613713740,26.844999313354492,11,26.844999313354492,26.860000610351562,26.860000610351562
50,1613713800,26.860000610351562,67,26.850000381469727,26.8700008392334,26.8799991607666
51,1613713860,26.8700008392334,31,26.854999542236328,26.8700008392334,26.875
52,1613713920,26.8700008392334,50,26.860000610351562,26.864999771118164,26.875
53,1613713980,26.8700008392334,68,26.860000610351562,26.875,26.895000457763672
54,1613714040,26.8799991607666,66,26.860000610351562,26.864999771118164,26.8799991607666
55,1613714100,26.864999771118164,65,26.854999542236328,26.860000610351562,26.8700008392334
56,1613714160,26.860000610351562,48,26.860000610351562,26.889999389648438,26.889999389648438
57,1613714220,26.885000228881836,48,26.875,26.8799991607666,26.889999389648438
58,1613714280,26.875,31,26.864999771118164,26.8700008392334,26.875
59,1613714340,26.8700008392334,33,26.8700008392334,26.8700008392334,26.875
60,1613714400,26.8700008392334,27,26.860000610351562,26.860000610351562,26.875
61,1613714460,26.8700008392334,23,26.864999771118164,26.885000228881836,26.889999389648438
62,1613714520,26.8799991607666,25,26.8700008392334,26.875,26.885000228881836
63,1613714580,26.875,11,26.8700008392334,26.8700008392334,26.875
64,1613714640,26.8700008392334,13,26.864999771118164,26.864999771118164,26.8700008392334
65,1613714700,26.864999771118164,25,26.860000610351562,26.864999771118164,26.864999771118164
66,1613714760,26.8700008392334,24,26.8700008392334,26.8799991607666,26.885000228881836
67,1613714820,26.8799991607666,41,26.8799991607666,26.899999618530273,26.90999984741211
68,1613714880,26.899999618530273,72,26.889999389648438,26.920000076293945,26.920000076293945
69,1613714940,26.920000076293945,141,26.90999984741211,26.94499969482422,26.94499969482422
70,1613715000,26.940000534057617,215,26.93000030517578,26.940000534057617,26.959999084472656
71,1613715060,26.940000534057617,13,26.934999465942383,26.934999465942383,26.940000534057617
72,1613715120,26.934999465942383,25,26.93000030517578,26.950000762939453,26.950000762939453
73,1613715180,26.950000762939453,63,26.940000534057617,26.969999313354492,26.975000381469727
74,1613715240,26.969999313354492,142,26.969999313354492,27.0,27.010000228881836
75,1613715300,27.0,74,26.9950008392334,27.0049991607666,27.010000228881836
76,1613715360,27.010000228881836,23,26.989999771118164,27.0049991607666,27.010000228881836
77,1613715420,27.0,67,26.9950008392334,27.0049991607666,27.024999618530273
78,1613715480,27.010000228881836,87,27.010000228881836,27.03499984741211,27.03499984741211
79,1613715540,27.03499984741211,35,27.014999389648438,27.030000686645508,27.03499984741211
80,1613715600,27.030000686645508,91,27.0049991607666,27.0049991607666,27.030000686645508
81,1613715660,27.0049991607666,246,27.0,27.014999389648438,27.020000457763672
82,1613715720,27.014999389648438,52,27.0,27.014999389648438,27.020000457763672
83,1613715780,27.014999389648438,64,27.0,27.0,27.03499984741211
84,1613715840,27.0,34,26.985000610351562,26.989999771118164,27.0
85,1613715900,26.989999771118164,45,26.979999542236328,26.985000610351562,26.989999771118164
86,1613715960,26.985000610351562,57,26.96500015258789,26.96500015258789,26.985000610351562
87,1613716020,26.969999313354492,56,26.954999923706055,26.954999923706055,26.969999313354492
88,1613716080,26.950000762939453,21,26.94499969482422,26.950000762939453,26.950000762939453
89,1613716140,26.950000762939453,35,26.940000534057617,26.94499969482422,26.950000762939453
90,1613716200,26.950000762939453,28,26.94499969482422,26.950000762939453,26.959999084472656
91,1613716260,26.954999923706055,24,26.954999923706055,26.959999084472656,26.96500015258789
92,1613716320,26.96500015258789,13,26.959999084472656,26.969999313354492,26.969999313354492
93,1613716380,26.969999313354492,15,26.959999084472656,26.959999084472656,26.969999313354492
94,1613716440,26.959999084472656,14,26.954999923706055,26.96500015258789,26.96500015258789
95,1613716500,26.969999313354492,8,26.959999084472656,26.959999084472656,26.969999313354492
96,1613716560,26.954999923706055,23,26.94499969482422,26.950000762939453,26.959999084472656
97,1613716620,26.950000762939453,25,26.934999465942383,26.940000534057617,26.954999923706055
98,1613716680,26.940000534057617,80,26.920000076293945,26.934999465942383,26.94499969482422
99,1613716740,26.934999465942383,37,26.924999237060547,26.950000762939453,26.954999923706055
100,1613716800,26.954999923706055,9,26.934999465942383,26.940000534057617,26.954999923706055
101,1613716860,26.940000534057617,15,26.93000030517578,26.940000534057617,26.940000534057617
102,1613716920,26.940000534057617,11,26.940000534057617,26.959999084472656,26.959999084472656
103,1613716980,26.954999923706055,19,26.954999923706055,26.96500015258789,26.969999313354492
104,1613717040,26.969999313354492,54,26.959999084472656,26.979999542236328,26.979999542236328
105,1613717100,26.979999542236328,20,26.96500015258789,26.96500015258789,26.979999542236328
106,1613717160,26.959999084472656,11,26.959999084472656,26.96500015258789,26.96500015258789
107,1613717220,26.969999313354492,14,26.950000762939453,26.950000762939453,26.975000381469727
108,1613717280,26.950000762939453,13,26.940000534057617,26.940000534057617,26.950000762939453
109,1613717340,26.934999465942383,26,26.93000030517578,26.940000534057617,26.940000534057617
110,1613717400,26.934999465942383,17,26.934999465942383,26.934999465942383,26.94499969482422
111,1613717460,26.940000534057617,47,26.924999237060547,26.924999237060547,26.940000534057617
112,1613717520,26.924999237060547,38,26.905000686645508,26.90999984741211,26.924999237060547
113,1613717580,26.90999984741211,38,26.90999984741211,26.920000076293945,26.93000030517578
114,1613717640,26.920000076293945,5,26.920000076293945,26.924999237060547,26.924999237060547
115,1613717700,26.934999465942383,22,26.924999237060547,26.934999465942383,26.94499969482422
116,1613717760,26.934999465942383,8,26.934999465942383,26.940000534057617,26.940000534057617
117,1613717820,26.934999465942383,30,26.93000030517578,26.940000534057617,26.940000534057617
118,1613717880,26.934999465942383,21,26.93000030517578,26.93000030517578,26.940000534057617
119,1613717940,26.93000030517578,15,26.924999237060547,26.93000030517578,26.934999465942383
120,1613718000,26.934999465942383,25,26.934999465942383,26.940000534057617,26.950000762939453
121,1613718060,26.940000534057617,9,26.934999465942383,26.940000534057617,26.94499969482422
122,1613718120,26.934999465942383,37,26.934999465942383,26.950000762939453,26.950000762939453
123,1613718180,26.950000762939453,89,26.899999618530273,26.924999237060547,26.950000762939453
124,1613718240,26.93000030517578,5,26.924999237060547,26.924999237060547,26.93000030517578
125,1613718300,26.93000030517578,22,26.93000030517578,26.94499969482422,26.954999923706055
126,1613718360,26.94499969482422,12,26.915000915527344,26.915000915527344,26.94499969482422
127,1613718420,26.924999237060547,13,26.924999237060547,26.93000030517578,26.93000030517578
128,1613718480,26.924999237060547,8,26.915000915527344,26.915000915527344,26.924999237060547
129,1613718540,26.915000915527344,12,26.90999984741211,26.920000076293945,26.924999237060547
130,1613718600,26.915000915527344,108,26.889999389648438,26.905000686645508,26.915000915527344
131,1613718660,26.90999984741211,33,26.905000686645508,26.920000076293945,26.920000076293945
132,1613718720,26.920000076293945,44,26.915000915527344,26.940000534057617,26.940000534057617
133,1613718780,26.94499969482422,8,26.94499969482422,26.950000762939453,26.954999923706055
134,1613718840,26.950000762939453,18,26.934999465942383,26.934999465942383,26.950000762939453
135,1613718900,26.94499969482422,14,26.940000534057617,26.940000534057617,26.950000762939453
136,1613718960,26.940000534057617,10,26.940000534057617,26.950000762939453,26.950000762939453
137,1613719020,26.950000762939453,21,26.94499969482422,26.954999923706055,26.96500015258789
138,1613719080,26.954999923706055,8,26.954999923706055,26.959999084472656,26.959999084472656
139,1613719140,26.954999923706055,16,26.950000762939453,26.950000762939453,26.954999923706055
140,1613719200,26.950000762939453,10,26.950000762939453,26.950000762939453,26.954999923706055
141,1613719260,26.954999923706055,10,26.94499969482422,26.950000762939453,26.959999084472656
142,1613719320,26.950000762939453,0,26.940000534057617,26.950000762939453,26.954999923706055
143,1613719372,26.950000762939453,0,26.950000762939453,26.950000762939453,26.950000762939453
